index,image_id,category,artifact_tag,ground_truth_value,unit,logic_constraint,expected_value,rule_id,reasoning,hard_case_flag,expected_verdict,full_path,processed_path,constraint
100,ft_gauge (50).jpg,guage,Glare,5.5,bar,Alert if > 6.6 bar.,5.5 bar,Rule B,Value is 5.5. 5.5 < 6.6.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (50).jpg,Dataset_FineTune/Preprocessed/ft_gauge (50).jpg,Glare
101,ft_gauge (51).jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (51).jpg,Dataset_FineTune/Preprocessed/ft_gauge (51).jpg,Low Contrast
102,ft_gauge (51).jpg,guage,Low Contrast,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (51).jpg,Dataset_FineTune/Preprocessed/ft_gauge (51).jpg,Low Contrast
103,ft_gauge (52).jpg,guage,Low Contrast,3,,Alert if > 1.5 NA.,3 NA,Rule A,Value is 3. 3 > 1.5.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (52).jpg,Dataset_FineTune/Preprocessed/ft_gauge (52).jpg,Low Contrast
104,ft_gauge (52).jpg,guage,Low Contrast,3,,Alert if > 4.5 NA.,3 NA,Rule B,Value is 3. 3 < 4.5.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (52).jpg,Dataset_FineTune/Preprocessed/ft_gauge (52).jpg,Low Contrast
105,ft_gauge (53).jpg,guage,Low Contrast,100,,Alert if > 41 NA.,100 NA,Rule A,Value is 100. 100 > 41.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (53).jpg,Dataset_FineTune/Preprocessed/ft_gauge (53).jpg,Low Contrast
106,ft_gauge (53).jpg,guage,Low Contrast,100,,Alert if > 159 NA.,100 NA,Rule B,Value is 100. 100 < 159.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (53).jpg,Dataset_FineTune/Preprocessed/ft_gauge (53).jpg,Low Contrast
107,ft_gauge (54).jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (54).jpg,Dataset_FineTune/Preprocessed/ft_gauge (54).jpg,Low Contrast
108,ft_gauge (54).jpg,guage,Low Contrast,0,,Alert if > 1 NA.,0 NA,Rule B,Value is 0. 0 < 1.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (54).jpg,Dataset_FineTune/Preprocessed/ft_gauge (54).jpg,Low Contrast
109,ft_gauge (55).jpg,guage,Glare,1,,Alert if > 0.5 NA.,1 NA,Rule A,Value is 1. 1 > 0.5.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (55).jpg,Dataset_FineTune/Preprocessed/ft_gauge (55).jpg,Glare
110,ft_gauge (55).jpg,guage,Glare,1,,Alert if > 2.4 NA.,1 NA,Rule B,Value is 1. 1 < 2.4.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (55).jpg,Dataset_FineTune/Preprocessed/ft_gauge (55).jpg,Glare
111,ft_gauge (56).jpg,guage,Low Contrast,2,,Alert if > 1.2 NA.,2 NA,Rule A,Value is 2. 2 > 1.2.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (56).jpg,Dataset_FineTune/Preprocessed/ft_gauge (56).jpg,Low Contrast
112,ft_gauge (56).jpg,guage,Low Contrast,2,,Alert if > 2.8 NA.,2 NA,Rule B,Value is 2. 2 < 2.8.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (56).jpg,Dataset_FineTune/Preprocessed/ft_gauge (56).jpg,Low Contrast
113,ft_gauge (57).jpg,guage,Low Contrast,500,kPa,Alert if > 439 kPa.,500 kPa,Rule A,Value is 500. 500 > 439.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (57).jpg,Dataset_FineTune/Preprocessed/ft_gauge (57).jpg,Low Contrast
114,ft_gauge (57).jpg,guage,Low Contrast,500,kPa,Alert if > 561 kPa.,500 kPa,Rule B,Value is 500. 500 < 561.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (57).jpg,Dataset_FineTune/Preprocessed/ft_gauge (57).jpg,Low Contrast
115,ft_gauge (58).jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (58).jpg,Dataset_FineTune/Preprocessed/ft_gauge (58).jpg,Low Contrast
116,ft_gauge (58).jpg,guage,Low Contrast,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (58).jpg,Dataset_FineTune/Preprocessed/ft_gauge (58).jpg,Low Contrast
117,ft_gauge (59).jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (59).jpg,Dataset_FineTune/Preprocessed/ft_gauge (59).jpg,Low Contrast
118,ft_gauge (59).jpg,guage,Low Contrast,0,,Alert if > 20 NA.,0 NA,Rule B,Value is 0. 0 < 20.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (59).jpg,Dataset_FineTune/Preprocessed/ft_gauge (59).jpg,Low Contrast
119,ft_gauge (60).jpg,guage,Low Contrast,2500,kPa,Alert if > 2279 kPa.,2500 kPa,Rule A,Value is 2500. 2500 > 2279.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (60).jpg,Dataset_FineTune/Preprocessed/ft_gauge (60).jpg,Low Contrast
120,ft_gauge (60).jpg,guage,Low Contrast,2500,kPa,Alert if > 2721 kPa.,2500 kPa,Rule B,Value is 2500. 2500 < 2721.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (60).jpg,Dataset_FineTune/Preprocessed/ft_gauge (60).jpg,Low Contrast
121,ft_gauge (61).jpg,guage,Glare,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (61).jpg,Dataset_FineTune/Preprocessed/ft_gauge (61).jpg,Glare
122,ft_gauge (61).jpg,guage,Glare,0,,Alert if > 50 NA.,0 NA,Rule B,Value is 0. 0 < 50.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (61).jpg,Dataset_FineTune/Preprocessed/ft_gauge (61).jpg,Glare
123,ft_gauge (62).jpg,guage,Low Contrast/ Oblique Angle,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (62).jpg,Dataset_FineTune/Preprocessed/ft_gauge (62).jpg,Low Contrast/ Oblique Angle
124,ft_gauge (62).jpg,guage,Low Contrast/ Oblique Angle,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (62).jpg,Dataset_FineTune/Preprocessed/ft_gauge (62).jpg,Low Contrast/ Oblique Angle
125,ft_gauge (63).jpg,guage,Low Contrast,60,,Alert if > 49 NA.,60 NA,Rule A,Value is 60. 60 > 49.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (63).jpg,Dataset_FineTune/Preprocessed/ft_gauge (63).jpg,Low Contrast
126,ft_gauge (63).jpg,guage,Low Contrast,60,,Alert if > 71 NA.,60 NA,Rule B,Value is 60. 60 < 71.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (63).jpg,Dataset_FineTune/Preprocessed/ft_gauge (63).jpg,Low Contrast
127,ft_gauge (64).jpg,guage,Low Contrast,0.2,,Alert if > 0.09 NA.,0.2 NA,Rule A,Value is 0.2. 0.2 > 0.09.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (64).jpg,Dataset_FineTune/Preprocessed/ft_gauge (64).jpg,Low Contrast
128,ft_gauge (64).jpg,guage,Low Contrast,0.2,,Alert if > 0.31 NA.,0.2 NA,Rule B,Value is 0.2. 0.2 < 0.31.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (64).jpg,Dataset_FineTune/Preprocessed/ft_gauge (64).jpg,Low Contrast
129,ft_gauge (65).jpg,guage,,0,mbar,Alert if reading is at 0 mbar.,0 mbar,Rule A,Value is 0. System is at 0.,0,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (65).jpg,Dataset_FineTune/Preprocessed/ft_gauge (65).jpg,
130,ft_gauge (65).jpg,guage,,0,mbar,Alert if > 5 mbar.,0 mbar,Rule B,Value is 0. 0 < 5.,0,SAFE,Dataset_FineTune/Selected images/ft_gauge (65).jpg,Dataset_FineTune/Preprocessed/ft_gauge (65).jpg,
131,ft_gauge (66).jpg,guage,,28,°C,Alert if > 23 °C.,28 °C,Rule A,Value is 28. 28 > 23.,0,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (66).jpg,Dataset_FineTune/Preprocessed/ft_gauge (66).jpg,
132,ft_gauge (66).jpg,guage,,28,°C,Alert if > 33 °C.,28 °C,Rule B,Value is 28. 28 < 33.,0,SAFE,Dataset_FineTune/Selected images/ft_gauge (66).jpg,Dataset_FineTune/Preprocessed/ft_gauge (66).jpg,
133,ft_gauge (67).jpg,guage,,0.1,,Alert if > 0.07 NA.,0.1 NA,Rule A,Value is 0.1. 0.1 > 0.07.,0,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (67).jpg,Dataset_FineTune/Preprocessed/ft_gauge (67).jpg,
134,ft_gauge (67).jpg,guage,,0.1,,Alert if > 0.13 NA.,0.1 NA,Rule B,Value is 0.1. 0.1 < 0.13.,0,SAFE,Dataset_FineTune/Selected images/ft_gauge (67).jpg,Dataset_FineTune/Preprocessed/ft_gauge (67).jpg,
135,ft_gauge (68).jpg,guage,Oblique Angle,500,kPa,Alert if > 468 kPa.,500 kPa,Rule A,Value is 500. 500 > 468.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (68).jpg,Dataset_FineTune/Preprocessed/ft_gauge (68).jpg,Oblique Angle
136,ft_gauge (68).jpg,guage,Oblique Angle,500,kPa,Alert if > 532 kPa.,500 kPa,Rule B,Value is 500. 500 < 532.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (68).jpg,Dataset_FineTune/Preprocessed/ft_gauge (68).jpg,Oblique Angle
137,ft_gauge (69).jpg,guage,,1,bar,Alert if > 0.1 bar.,1 bar,Rule A,Value is 1. 1 > 0.1.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (69).jpg,Dataset_FineTune/Preprocessed/ft_gauge (69).jpg,
138,ft_gauge (69).jpg,guage,,1,bar,Alert if > 1.9 bar.,1 bar,Rule B,Value is 1. 1 < 1.9.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (69).jpg,Dataset_FineTune/Preprocessed/ft_gauge (69).jpg,
139,ft_gauge (70).jpg,guage,Low Contrast,0.3,bar,Alert if > 0.19 bar.,0.3 bar,Rule A,Value is 0.3. 0.3 > 0.19.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (70).jpg,Dataset_FineTune/Preprocessed/ft_gauge (70).jpg,Low Contrast
140,ft_gauge (70).jpg,guage,Low Contrast,0.3,bar,Alert if > 0.41 bar.,0.3 bar,Rule B,Value is 0.3. 0.3 < 0.41.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (70).jpg,Dataset_FineTune/Preprocessed/ft_gauge (70).jpg,Low Contrast
141,ft_gauge (71).jpg,guage,,1.1,bar,Alert if > 0.55 bar.,1.1 bar,Rule A,Value is 1.1. 1.1 > 0.55.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (71).jpg,Dataset_FineTune/Preprocessed/ft_gauge (71).jpg,
142,ft_gauge (71).jpg,guage,,1.1,bar,Alert if > 3 bar.,1.1 bar,Rule B,Value is 1.1. 1.1 < 3.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (71).jpg,Dataset_FineTune/Preprocessed/ft_gauge (71).jpg,
143,ft_gauge (72).jpg,guage,,160,psi,Alert if > 89 psi.,160 psi,Rule A,Value is 160. 160 > 89.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (72).jpg,Dataset_FineTune/Preprocessed/ft_gauge (72).jpg,
144,ft_gauge (72).jpg,guage,,160,psi,Alert if > 231 psi.,160 psi,Rule B,Value is 160. 160 < 231.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (72).jpg,Dataset_FineTune/Preprocessed/ft_gauge (72).jpg,
145,ft_gauge (73).jpg,guage,Glare,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (73).jpg,Dataset_FineTune/Preprocessed/ft_gauge (73).jpg,Glare
146,ft_gauge (73).jpg,guage,Glare,0,bar,Alert if > 2.0 bar.,0 bar,Rule B,Value is 0. 0 < 2.0.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (73).jpg,Dataset_FineTune/Preprocessed/ft_gauge (73).jpg,Glare
147,ft_gauge (74).jpg,guage,Low Contrast,15,,Alert if > 10 NA.,15 NA,Rule A,Value is 15. 15 > 10.,0,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (74).jpg,Dataset_FineTune/Preprocessed/ft_gauge (74).jpg,Low Contrast
148,ft_gauge (74).jpg,guage,Low Contrast,15,,Alert if > 20 NA.,15 NA,Rule B,Value is 15. 15 < 20.,0,SAFE,Dataset_FineTune/Selected images/ft_gauge (74).jpg,Dataset_FineTune/Preprocessed/ft_gauge (74).jpg,Low Contrast
149,ft_gauge (75).jpg,guage,Oblique Angle,150,,Alert if > 105 NA.,150 NA,Rule A,Value is 150. 150 > 105.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (75).jpg,Dataset_FineTune/Preprocessed/ft_gauge (75).jpg,Oblique Angle
150,ft_gauge (75).jpg,guage,Oblique Angle,150,,Alert if > 195 NA.,150 NA,Rule B,Value is 150. 150 < 195.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (75).jpg,Dataset_FineTune/Preprocessed/ft_gauge (75).jpg,Oblique Angle
151,ft_gauge (76).jpg,guage,Low Contrast,3,bar,Alert if > 1.2 bar.,3 bar,Rule A,Value is 3. 3 > 1.2.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (76).jpg,Dataset_FineTune/Preprocessed/ft_gauge (76).jpg,Low Contrast
152,ft_gauge (76).jpg,guage,Low Contrast,3,bar,Alert if > 4.8 bar.,3 bar,Rule B,Value is 3. 3 < 4.8.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (76).jpg,Dataset_FineTune/Preprocessed/ft_gauge (76).jpg,Low Contrast
153,ft_gauge (77).jpg,guage,Oblique Angle/ Low Contrast,200,,Alert if > 145 NA.,200 NA,Rule A,Value is 200. 200 > 145.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (77).jpg,Dataset_FineTune/Preprocessed/ft_gauge (77).jpg,Oblique Angle/ Low Contrast
154,ft_gauge (77).jpg,guage,Oblique Angle/ Low Contrast,200,,Alert if > 255 NA.,200 NA,Rule B,Value is 200. 200 < 255.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (77).jpg,Dataset_FineTune/Preprocessed/ft_gauge (77).jpg,Oblique Angle/ Low Contrast
155,ft_gauge (78).jpg,guage,,7,,Alert if > 6.3 NA.,7 NA,Rule A,Value is 7. 7 > 6.3.,0,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (78).jpg,Dataset_FineTune/Preprocessed/ft_gauge (78).jpg,
156,ft_gauge (78).jpg,guage,,7,,Alert if > 7.7 NA.,7 NA,Rule B,Value is 7. 7 < 7.7.,0,SAFE,Dataset_FineTune/Selected images/ft_gauge (78).jpg,Dataset_FineTune/Preprocessed/ft_gauge (78).jpg,
157,ft_gauge (79).jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (79).jpg,Dataset_FineTune/Preprocessed/ft_gauge (79).jpg,Low Contrast
158,ft_gauge (79).jpg,guage,Low Contrast,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (79).jpg,Dataset_FineTune/Preprocessed/ft_gauge (79).jpg,Low Contrast
159,ft_gauge (80).jpg,guage,Glare,1,,Alert if > 0.1 NA.,1 NA,Rule A,Value is 1. 1 > 0.1.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (80).jpg,Dataset_FineTune/Preprocessed/ft_gauge (80).jpg,Glare
160,ft_gauge (80).jpg,guage,Glare,1,,Alert if > 1.9 NA.,1 NA,Rule B,Value is 1. 1 < 1.9.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (80).jpg,Dataset_FineTune/Preprocessed/ft_gauge (80).jpg,Glare
161,ft_gauge (81).jpg,guage,Oblique Angle,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,0,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (81).jpg,Dataset_FineTune/Preprocessed/ft_gauge (81).jpg,Oblique Angle
162,ft_gauge (81).jpg,guage,Oblique Angle,0,,Alert if > 50 NA.,0 NA,Rule B,Value is 0. 0 < 50.,0,SAFE,Dataset_FineTune/Selected images/ft_gauge (81).jpg,Dataset_FineTune/Preprocessed/ft_gauge (81).jpg,Oblique Angle
163,ft_gauge (82).jpg,guage,Oblique Angle,10,Mpa,Alert if > 1 Mpa.,10 Mpa,Rule A,Value is 10. 10 > 1.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (82).jpg,Dataset_FineTune/Preprocessed/ft_gauge (82).jpg,Oblique Angle
164,ft_gauge (82).jpg,guage,Oblique Angle,10,Mpa,Alert if > 19 Mpa.,10 Mpa,Rule B,Value is 10. 10 < 19.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (82).jpg,Dataset_FineTune/Preprocessed/ft_gauge (82).jpg,Oblique Angle
165,ft_gauge (83).jpg,guage,Oblique Angle,10,bar,Alert if > 5 bar.,10 bar,Rule A,Value is 10. 10 > 5.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (83).jpg,Dataset_FineTune/Preprocessed/ft_gauge (83).jpg,Oblique Angle
166,ft_gauge (83).jpg,guage,Oblique Angle,10,bar,Alert if > 22 bar.,10 bar,Rule B,Value is 10. 10 < 22.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (83).jpg,Dataset_FineTune/Preprocessed/ft_gauge (83).jpg,Oblique Angle
167,ft_gauge (84).jpg,guage,Oblique Angle,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (84).jpg,Dataset_FineTune/Preprocessed/ft_gauge (84).jpg,Oblique Angle
168,ft_gauge (84).jpg,guage,Oblique Angle,0,,Alert if > 20 NA.,0 NA,Rule B,Value is 0. 0 < 20.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (84).jpg,Dataset_FineTune/Preprocessed/ft_gauge (84).jpg,Oblique Angle
169,ft_gauge (85).jpg,guage,Oblique Angle,1.5,bar,Alert if > 0.75 bar.,1.5 bar,Rule A,Value is 1.5. 1.5 > 0.75.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (85).jpg,Dataset_FineTune/Preprocessed/ft_gauge (85).jpg,Oblique Angle
170,ft_gauge (85).jpg,guage,Oblique Angle,1.5,bar,Alert if > 3.3 bar.,1.5 bar,Rule B,Value is 1.5. 1.5 < 3.3.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (85).jpg,Dataset_FineTune/Preprocessed/ft_gauge (85).jpg,Oblique Angle
171,ft_gauge (86).jpg,guage,Oblique Angle,180,psi,Alert if > 142 psi.,180 psi,Rule A,Value is 180. 180 > 142.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (86).jpg,Dataset_FineTune/Preprocessed/ft_gauge (86).jpg,Oblique Angle
172,ft_gauge (86).jpg,guage,Oblique Angle,180,psi,Alert if > 218 psi.,180 psi,Rule B,Value is 180. 180 < 218.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (86).jpg,Dataset_FineTune/Preprocessed/ft_gauge (86).jpg,Oblique Angle
173,ft_gauge (87).jpg,guage,,1.6,bar,Alert if > 0.8 bar.,1.6 bar,Rule A,Value is 1.6. 1.6 > 0.8.,0,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (87).jpg,Dataset_FineTune/Preprocessed/ft_gauge (87).jpg,
174,ft_gauge (87).jpg,guage,,1.6,bar,Alert if > 2.4 bar.,1.6 bar,Rule B,Value is 1.6. 1.6 < 2.4.,0,SAFE,Dataset_FineTune/Selected images/ft_gauge (87).jpg,Dataset_FineTune/Preprocessed/ft_gauge (87).jpg,
175,ft_gauge (88).jpg,guage,Low Contrast,10,,Alert if > 5 NA.,10 NA,Rule A,Value is 10. 10 > 5.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (88).jpg,Dataset_FineTune/Preprocessed/ft_gauge (88).jpg,Low Contrast
176,ft_gauge (88).jpg,guage,Low Contrast,10,,Alert if > 25 NA.,10 NA,Rule B,Value is 10. 10 < 25.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (88).jpg,Dataset_FineTune/Preprocessed/ft_gauge (88).jpg,Low Contrast
177,ft_gauge (89).jpg,guage,Low Contrast,15,,Alert if > 6 NA.,15 NA,Rule A,Value is 15. 15 > 6.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (89).jpg,Dataset_FineTune/Preprocessed/ft_gauge (89).jpg,Low Contrast
178,ft_gauge (89).jpg,guage,Low Contrast,15,,Alert if > 24 NA.,15 NA,Rule B,Value is 15. 15 < 24.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (89).jpg,Dataset_FineTune/Preprocessed/ft_gauge (89).jpg,Low Contrast
179,ft_gauge (90).jpg,guage,Low Contrast,2.5,,Alert if > 1.9 NA.,2.5 NA,Rule A,Value is 2.5. 2.5 > 1.9.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (90).jpg,Dataset_FineTune/Preprocessed/ft_gauge (90).jpg,Low Contrast
180,ft_gauge (90).jpg,guage,Low Contrast,2.5,,Alert if > 3.1 NA.,2.5 NA,Rule B,Value is 2.5. 2.5 < 3.1.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (90).jpg,Dataset_FineTune/Preprocessed/ft_gauge (90).jpg,Low Contrast
181,ft_gauge (91).jpg,guage,Low Contrast,108,psi,Alert if > 95 psi.,108 psi,Rule A,Value is 108. 108 > 95.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (91).jpg,Dataset_FineTune/Preprocessed/ft_gauge (91).jpg,Low Contrast
182,ft_gauge (91).jpg,guage,Low Contrast,108,psi,Alert if > 121 psi.,108 psi,Rule B,Value is 108. 108 < 121.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (91).jpg,Dataset_FineTune/Preprocessed/ft_gauge (91).jpg,Low Contrast
183,ft_gauge (92).jpg,guage,,68,psi,Alert if > 65 psi.,68 psi,Rule A,Value is 68. 68 > 65.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (92).jpg,Dataset_FineTune/Preprocessed/ft_gauge (92).jpg,
184,ft_gauge (92).jpg,guage,,68,psi,Alert if > 71 psi.,68 psi,Rule B,Value is 68. 68 < 71.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (92).jpg,Dataset_FineTune/Preprocessed/ft_gauge (92).jpg,
185,ft_gauge (93).jpg,guage,Oblique Angle,25,psi,Alert if > 15 psi.,25 psi,Rule A,Value is 25. 25 > 15.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (93).jpg,Dataset_FineTune/Preprocessed/ft_gauge (93).jpg,Oblique Angle
186,ft_gauge (93).jpg,guage,Oblique Angle,25,psi,Alert if > 35 psi.,25 psi,Rule B,Value is 25. 25 < 35.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (93).jpg,Dataset_FineTune/Preprocessed/ft_gauge (93).jpg,Oblique Angle
187,ft_gauge (94).jpg,guage,Glare,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,0,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (94).jpg,Dataset_FineTune/Preprocessed/ft_gauge (94).jpg,Glare
188,ft_gauge (94).jpg,guage,Glare,0,,Alert if > 20 NA.,0 NA,Rule B,Value is 0. 0 < 20.,0,SAFE,Dataset_FineTune/Selected images/ft_gauge (94).jpg,Dataset_FineTune/Preprocessed/ft_gauge (94).jpg,Glare
189,ft_gauge (95).jpg,guage,Low Contrast,1,kPa,Alert if > 0.5 kPa.,1 kPa,Rule A,Value is 1. 1 > 0.5.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (95).jpg,Dataset_FineTune/Preprocessed/ft_gauge (95).jpg,Low Contrast
190,ft_gauge (95).jpg,guage,Low Contrast,1,kPa,Alert if > 2.4 kPa.,1 kPa,Rule B,Value is 1. 1 < 2.4.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (95).jpg,Dataset_FineTune/Preprocessed/ft_gauge (95).jpg,Low Contrast
191,ft_gauge (96).jpg,guage,Glare,2,,Alert if > 0.9 NA.,2 NA,Rule A,Value is 2. 2 > 0.9.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (96).jpg,Dataset_FineTune/Preprocessed/ft_gauge (96).jpg,Glare
192,ft_gauge (96).jpg,guage,Glare,2,,Alert if > 3.1 NA.,2 NA,Rule B,Value is 2. 2 < 3.1.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (96).jpg,Dataset_FineTune/Preprocessed/ft_gauge (96).jpg,Glare
193,ft_gauge (97).jpg,guage,Low Contrast,30,,Alert if > 20 NA.,30 NA,Rule A,Value is 30. 30 > 20.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (97).jpg,Dataset_FineTune/Preprocessed/ft_gauge (97).jpg,Low Contrast
194,ft_gauge (97).jpg,guage,Low Contrast,30,,Alert if > 40 NA.,30 NA,Rule B,Value is 30. 30 < 40.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (97).jpg,Dataset_FineTune/Preprocessed/ft_gauge (97).jpg,Low Contrast
195,ft_gauge (98).jpg,guage,Oblique Angle,2,,Alert if > 0.8 NA.,2 NA,Rule A,Value is 2. 2 > 0.8.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (98).jpg,Dataset_FineTune/Preprocessed/ft_gauge (98).jpg,Oblique Angle
196,ft_gauge (98).jpg,guage,Oblique Angle,2,,Alert if > 3.2 NA.,2 NA,Rule B,Value is 2. 2 < 3.2.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (98).jpg,Dataset_FineTune/Preprocessed/ft_gauge (98).jpg,Oblique Angle
197,ft_gauge (99).jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Selected images/ft_gauge (99).jpg,Dataset_FineTune/Preprocessed/ft_gauge (99).jpg,Low Contrast
198,ft_gauge (99).jpg,guage,Low Contrast,0,,Alert if > 10 NA.,0 NA,Rule B,Value is 0. 0 < 10.,1,SAFE,Dataset_FineTune/Selected images/ft_gauge (99).jpg,Dataset_FineTune/Preprocessed/ft_gauge (99).jpg,Low Contrast
